2012-07-10 14:53:10;28.56;NC;NC;NC;27.75;NC;NC;NC;27.88;NC;NC;NC;NC;NC;NC;NC
2012-12-21 14:17:50;27.13;26.13;NC;25.19;22.31;NC;27.44;26.75;27.13;9.50;26.38;NC;NC;11.63;NC;NC
2012-12-21 14:18:00;27.13;26.19;NC;25.19;22.19;NC;27.44;26.75;27.13;9.56;26.38;NC;NC;11.63;NC;NC
2012-12-21 14:18:10;27.13;26.19;NC;25.13;22.13;NC;27.44;26.75;27.13;9.56;26.38;NC;NC;11.63;NC;NC
2012-12-21 14:18:20;27.13;26.19;NC;25.19;22.06;NC;27.44;26.81;27.19;9.56;26.44;NC;NC;11.63;NC;NC
2012-12-21 14:18:30;27.13;26.13;NC;25.19;22.00;NC;27.50;26.75;27.19;9.56;26.44;NC;NC;11.63;NC;NC
2012-12-21 14:18:40;27.13;26.19;NC;25.19;21.94;NC;27.50;26.81;27.19;9.56;26.50;NC;NC;11.69;NC;NC
2012-12-21 14:18:50;27.13;26.19;NC;25.19;21.88;NC;27.50;26.81;27.19;9.56;26.50;NC;NC;11.63;NC;NC
2012-12-21 14:19:00;27.19;26.19;NC;25.19;21.81;NC;27.50;26.75;27.19;9.56;26.50;NC;NC;11.69;NC;NC
2012-12-21 14:19:10;27.19;26.19;NC;25.19;21.75;NC;27.44;26.81;27.19;9.56;26.56;NC;NC;11.69;NC;NC
2012-12-21 14:19:20;27.19;26.25;NC;25.19;21.69;NC;27.50;26.81;27.19;9.63;26.56;NC;NC;11.69;NC;NC
2012-12-21 14:19:30;27.19;26.25;NC;25.19;21.69;NC;27.44;26.81;27.19;9.56;26.56;NC;NC;11.69;NC;NC
2012-12-21 14:19:40;27.19;26.25;NC;25.19;21.63;NC;27.44;26.75;27.25;9.63;26.63;NC;NC;11.69;NC;NC
2012-12-21 14:19:50;27.19;26.25;NC;25.19;21.56;NC;27.44;26.81;27.25;9.63;26.63;NC;NC;11.69;NC;NC
2012-12-21 16:35:16;26.75;26.13;NC;25.50;23.94;NC;23.88;24.00;26.38;9.69;26.19;NC;NC;11.75;NC;NC
2012-12-21 16:35:26;26.81;26.13;NC;25.50;23.94;NC;23.94;24.00;26.44;9.69;26.19;NC;NC;11.75;NC;NC
2012-12-21 16:35:36;26.00;26.13;NC;25.44;24.00;NC;24.44;24.13;26.44;9.75;25.81;NC;NC;11.75;NC;NC
2012-12-21 16:35:46;23.31;26.13;NC;24.25;23.13;NC;24.56;23.63;26.38;9.75;25.44;NC;NC;11.81;NC;NC
2012-12-21 16:35:56;20.69;26.13;NC;22.25;21.63;NC;24.63;22.25;26.44;9.75;26.00;NC;NC;11.81;NC;NC
2012-12-21 16:36:06;19.38;26.13;NC;20.94;20.50;NC;24.69;21.06;26.38;9.75;26.19;NC;NC;11.81;NC;NC
2012-12-21 16:36:16;18.44;26.19;NC;19.81;19.56;NC;24.75;19.94;26.44;9.75;26.38;NC;NC;11.81;NC;NC
2012-12-21 16:36:26;18.13;26.19;NC;19.31;19.13;NC;24.75;19.44;26.44;9.75;26.44;NC;NC;11.88;NC;NC
2012-12-21 16:36:36;17.56;26.19;NC;18.63;18.56;NC;24.88;18.69;26.44;9.75;26.56;NC;NC;12.00;NC;NC
2012-12-21 16:36:46;17.31;26.25;NC;18.25;18.25;NC;24.94;18.38;26.44;9.81;26.56;NC;NC;12.13;NC;NC
2012-12-21 16:36:56;17.19;26.25;NC;18.06;18.13;NC;25.00;18.19;26.44;9.81;26.63;NC;NC;12.13;NC;NC
2012-12-21 16:37:16;16.88;26.31;NC;17.63;17.63;NC;25.13;17.81;26.50;10.00;26.63;NC;NC;12.44;NC;NC
2012-12-21 16:37:26;16.81;26.31;NC;17.50;17.50;NC;25.19;17.69;26.44;10.06;26.69;NC;NC;12.44;NC;NC
2012-12-21 16:37:36;16.75;26.31;NC;17.44;17.38;NC;25.19;17.69;26.50;10.19;26.69;NC;NC;12.44;NC;NC
